target_label,standard_type,bao_label,molecule_chembl_id,scaffold_id,split
fxr,EC50,single protein format,CHEMBL5888252,O=S1(=O)c2ccccc2CCc2cc(OCc3c(-c4ccccc4)noc3C3CC3)ccc21,development
fxr,EC50,single protein format,CHEMBL5917646,c1ccc(-c2noc(C3CC3)c2COc2cc3c(cn2)Oc2cccnc2CC3)cc1,development
fxr,EC50,single protein format,CHEMBL5169368,C1=Cc2nc(OCc3c(-c4ccccc4)noc3C3CC3)ccc2Oc2ccccc21,development
fxr,EC50,single protein format,CHEMBL5197435,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)COc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5833322,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)C2CC2c2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5181381,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)CCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5208710,C1=Cc2nc(OCc3c(-c4ccccc4)noc3C3CC3)ccc2Oc2ccccc21,development
fxr,EC50,single protein format,CHEMBL6026784,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)CCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL6065275,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)CCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5203186,c1ccc(-c2noc(C3CC3)c2COc2ccc3c(n2)CCc2ccccc2O3)cc1,development
fxr,EC50,single protein format,CHEMBL5198538,C1=Cc2nc(OCc3c(-c4ccccc4)noc3C3CC3)ccc2Oc2ccccc21,development
fxr,EC50,single protein format,CHEMBL5937641,O=C(OC1CC2CC1CN2c1nc2ccccc2s1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5946758,O=C(OC1CC2CC1CN2c1nc2ccccc2s1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5884941,O=C(OC1CC2CC1CN2c1nc2ccccc2s1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5768301,O=C(OC1CC2CC1CN2c1nc2c(C3CC3)cccc2s1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5754401,O=C(OC1CC2CC1CN2c1nc2ccccc2s1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5989597,O=C(OC1CC2CC1CN2c1nc2ccccc2s1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL6029282,O=C(OC1CC2CC1CN2c1nc2ccccc2s1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5908582,O=C(OC1CC2CC1CN2c1nc2ccccc2s1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5745639,O=C(OC1CC2CC1CN2c1nc2ccccc2s1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5793983,O=C(OC1CC2CC1CN2c1nc2ccccc2s1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5921897,c1ccc2sc(N3CC4CC3CC4OCc3c(C4CCCCC4)noc3C3CC3)nc2c1,development
fxr,EC50,single protein format,CHEMBL6062951,c1ccc2sc(N3CC4CC3CC4OCc3c(C4CCCCC4)noc3C3CC3)nc2c1,development
fxr,EC50,single protein format,CHEMBL5803727,c1ccc2sc(N3CC4CC3CC4OCc3c(C4CCOCC4)noc3C3CC3)nc2c1,development
fxr,EC50,single protein format,CHEMBL5885394,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2nc3ccc(-c4nn[nH]n4)cc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL5796388,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2nc3ccc(-c4nn[nH]n4)cc3s2)cc1,development
fxr,EC50,single protein format,CHEMBL6057538,O=C(NS(=O)(=O)C1CC1)c1ccc2nc(N3CC4CC3CC4OCc3c(-c4ccccc4)noc3C3CC3)sc2c1,development
fxr,EC50,single protein format,CHEMBL5796527,O=C(OC1CC2CC1CN2c1nc2ccccc2s1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5781642,O=C(OC1CC2CC1CN2c1nc2ccccc2s1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5927213,O=C(NS(=O)(=O)C1CC1)c1ccc2nc(N3CC4CC3CC4OC(=O)c3c(-c4ccccc4)noc3C3CC3)sc2c1,development
fxr,EC50,single protein format,CHEMBL5766069,O=C(OC1CC2CC1CN2c1nc2ccccc2s1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5955335,O=C(OC1CC2CC1CN2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5826300,O=C(OC1CC2CC1CN2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5813433,O=C(OC1CC2CC1CN2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL6029102,O=C(OC1CC2CC1CN2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5921000,O=C(OC1CC2CC1CN2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5982579,O=C(NS(=O)(=O)C1CC1)c1ccc(N2CC3CC2CC3OC(=O)c2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5974663,O=C(OC1CC2CC1CN2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5852004,O=C(OC1CC2CC1CN2c1ccccc1)c1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5922674,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5968344,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5942319,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6009113,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccn2)cc1,development
fxr,EC50,single protein format,CHEMBL6009113,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccn2)cc1,development
fxr,EC50,single protein format,CHEMBL5814527,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5985885,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5775224,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5850470,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5830694,O=C(NS(=O)(=O)C1CC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL6027148,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6015767,O=C(NS(=O)(=O)C1CC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5893728,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2N(c2nc4ccccc4s2)C3)cc1,development
fxr,EC50,single protein format,CHEMBL6055223,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5807919,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5824375,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6016337,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5911663,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5993370,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5873765,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5789829,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5889337,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6022184,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6065780,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5843614,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6011860,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5742297,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5912129,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6059035,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5771581,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5771352,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5985519,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5774938,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5993244,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5876378,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5983078,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5969888,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5782456,c1ccc(N2CC3CC2CC3OCc2c(C3CCC4(CC3)CC4)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5930908,c1ccc(N2CC3CC2CC3OCc2c(C3CCC4(CC3)CC4)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5941456,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2C[NH+]3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6037690,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccn2)cc1,development
fxr,EC50,single protein format,CHEMBL5957130,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccn2)cc1,development
fxr,EC50,single protein format,CHEMBL5993321,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5834130,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5848952,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5826511,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccc(-c3nn[nH]n3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL6048214,O=C1NCc2cc(N3CC4CC3CC4OCc3c(-c4ccccc4)noc3C3CC3)ccc21,development
fxr,EC50,single protein format,CHEMBL5902488,O=C1NCCc2cc(N3CC4CC3CC4OCc3c(-c4ccccc4)noc3C3CC3)ccc21,development
fxr,EC50,single protein format,CHEMBL5744445,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccc3c(c2)CCCC3)cc1,development
fxr,EC50,single protein format,CHEMBL5920380,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccc3c(c2)CCCC3)cc1,development
fxr,EC50,single protein format,CHEMBL6020656,O=c1[nH]c2cc(N3CC4CC3CC4OCc3c(-c4ccccc4)noc3C3CC3)ccc2o1,development
fxr,EC50,single protein format,CHEMBL6054540,O=C1OCc2cc(N3CC4CC3CC4OCc3c(-c4ccccc4)noc3C3CC3)ccc21,development
fxr,EC50,single protein format,CHEMBL5973774,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5749063,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5863880,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5844432,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ncccn2)cc1,development
fxr,EC50,single protein format,CHEMBL5916908,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5974741,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5984847,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5804597,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccc(C3CC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5987714,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccc(C3CCC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5943126,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccc(C3CCC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5869374,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5940692,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5854824,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6032103,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5870915,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6061303,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5751482,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5869728,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5959311,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccc(CN3CCC3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5852005,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5846438,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccc(CCc3nn[nH]n3)cc2)cc1,development
fxr,EC50,single protein format,CHEMBL5882146,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6049423,O=C(NCc1nn[nH]n1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5916216,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5883465,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6013996,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6037861,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6062605,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6045396,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6020871,O=C(NCCS(=O)(=O)C1CC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5986019,O=C(NCCS(=O)(=O)C1CCOCC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5811505,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5993843,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5914386,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5966342,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6035271,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6001136,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2nncs2)cc1,development
fxr,EC50,single protein format,CHEMBL5976091,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccon2)cc1,development
fxr,EC50,single protein format,CHEMBL5928207,O=C(NS(=O)(=O)C1CCOCC1)c1ccccc1N1CC2CC1CC2OCc1c(-c2ccccc2)noc1C1CC1,development
fxr,EC50,single protein format,CHEMBL5933967,O=C(NS(=O)(=O)C1CCC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5826402,O=C(NS(=O)(=O)C1COC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5822769,O=C(NS(=O)(=O)C1CCOC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL6008118,O=C(NS(=O)(=O)C1CCNCC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5844977,O=C(NS(=O)(=O)c1cn[nH]c1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5949388,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5933928,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5985960,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5803443,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5800611,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5950914,O=C(NS(=O)(=O)C1CC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL6031719,O=C(NS(=O)(=O)C1CC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5764262,O=C(NS(=O)(=O)C1CC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5915020,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5933853,O=C(NS(=O)(=O)C1CC1)c1ccc(N2CC3CC2CC3OC(=O)c2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5803005,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5810598,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5966560,O=C(NS(=O)(=O)C1CC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5938636,O=C(NS(=O)(=O)C1CCOCC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5790034,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccn2)cc1,development
fxr,EC50,single protein format,CHEMBL6053208,O=C(NS(=O)(=O)C1CC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)nc1,development
fxr,EC50,single protein format,CHEMBL5979397,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccn2)cc1,development
fxr,EC50,single protein format,CHEMBL5881438,O=C(NS(=O)(=O)C1CC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)nc1,development
fxr,EC50,single protein format,CHEMBL5832730,O=C(NS(=O)(=O)C1CCOCC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5994679,O=C(NS(=O)(=O)C1CC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)nc1,development
fxr,EC50,single protein format,CHEMBL5770046,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5877952,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5924209,O=C(NS(=O)(=O)CCOC(=O)C1CC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL6042489,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5991022,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5765769,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5912676,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5794992,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5832886,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5808924,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5826086,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL6020018,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5958209,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5965579,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5893870,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5927834,O=C(NS(=O)(=O)CCCCCCCCCCN1CCC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5823603,O=C(NS(=O)(=O)C1CC1)c1ccc(N2CC3CC2CC3OCc2c(C3CCC4(CC3)CC4)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5900567,O=C(NS(=O)(=O)C1CC1)c1ccc(N2CC3CC2CC3OCc2c(C3CCC4(CC3)CC4)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5778721,O=C(NS(=O)(=O)C1CCOCC1)c1ccc(N2CC3CC2CC3OCc2c(C3CCC4(CC3)CC4)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5744511,O=C(NS(=O)(=O)C1CC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5983102,O=C(NS(=O)(=O)C1CC1)c1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL5861487,O=C(NS(=O)(=O)C1CC1)c1ccc([NH+]2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1,development
fxr,EC50,single protein format,CHEMBL6038882,O=C(CCc1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1)NS(=O)(=O)C1CCOCC1,development
fxr,EC50,single protein format,CHEMBL5827637,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5895518,O=C(CCc1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1)NS(=O)(=O)C1CC1,development
fxr,EC50,single protein format,CHEMBL6008322,O=C(CCc1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1)NS(=O)(=O)C1CCOCC1,development
fxr,EC50,single protein format,CHEMBL5804887,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
fxr,EC50,single protein format,CHEMBL5889245,O=C(CCc1ccc(N2CC3CC2CC3OCc2c(-c3ccccc3)noc2C2CC2)cc1)NS(=O)(=O)C1CC1,development
fxr,EC50,single protein format,CHEMBL5755141,c1ccc(-c2noc(C3CC3)c2COC2CC3CC2CN3c2ccccc2)cc1,development
